"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","4","","AnnotattionServiceSuite","","","","GetAnottationByUserID",""
"passed","Tue Oct 22 20:45:58 GMT 2024","Tue Oct 22 20:45:59 GMT 2024","1634","","MarkupTestSuite","","","","TestUsecaseAddMarkUp",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","2","","AnnotattionTypeServiceSuite","","","","GetAllAnotattionTypesClassic",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","0","","AnnotattionServiceSuite","","","","areBBsValid",""
"passed","Tue Oct 22 20:45:37 GMT 2024","Tue Oct 22 20:45:49 GMT 2024","12651","","ITAuthTestSuite","","","","TestUsecaseSignIn",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","0","","AnnotattionTypeServiceSuite","","","","AddAnotattionType",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","1","","DocumentMetaDataRepoSuite","","","","GetDocumentsByCreatorID",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","2","","AuthServiceSuite","","","","SignIn",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","2","","UserRepoSuite","","","","Get user by ID with error",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","1","","DocumentRepoSuite","","","","AddReport",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","1","","DocumentMetaDataRepoSuite","","","","DeleteDocumentByID",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","3","","AnnotattionTypeServiceSuite","","","","DeleteAnotattionTypeClassic",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","1","","AnnotattionServiceSuite","","","","GetAnottationByID",""
"passed","Tue Oct 22 20:45:49 GMT 2024","Tue Oct 22 20:45:53 GMT 2024","3238","","ITAuthTestSuite","","","","TestUsecaseSignUp",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","0","","DocumentRepoSuite","","","","GetDocumentByID",""
"passed","Tue Oct 22 20:45:54 GMT 2024","Tue Oct 22 20:45:56 GMT 2024","1674","","MarkupTypeTestSuite","","","","TestUsecaseDeleteMarkUpType",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","0","","DocumentServiceSuite","","","","GetDocumentsByCreatorID",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","2","","AnnotationTypeRepositorySuite","","","","GetAnottationsByUserID",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","3","","AnnotattionServiceSuite","","","","DeleteAnotattionClassic",""
"passed","Tue Oct 22 20:46:01 GMT 2024","Tue Oct 22 20:46:03 GMT 2024","1676","","MarkupTestSuite","","","","TestUsecaseGetMarkUp",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","5","","AnnotattionServiceSuite","","","","AddAnnotationClassic",""
"passed","Tue Oct 22 20:45:53 GMT 2024","Tue Oct 22 20:45:54 GMT 2024","1667","","MarkupTypeTestSuite","","","","TestUsecaseAddMarkUpType",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","0","","AnnotattionServiceSuite","","","","DeleteAnotattion",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","1","","UserRepoSuite","","","","GetAllUsers",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","3","","AnnotattionServiceSuite","","","","AddAnnotation",""
"passed","Tue Oct 22 20:46:17 GMT 2024","Tue Oct 22 20:46:20 GMT 2024","3727","","E2ESuite","","","","Test_E2ELoadingDocument",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","2","","AuthServiceSuite","","","","SignIn",""
"passed","Tue Oct 22 20:45:59 GMT 2024","Tue Oct 22 20:46:01 GMT 2024","1661","","MarkupTestSuite","","","","TestUsecaseDeleteMarkUp",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","3","","AnnotattionServiceSuite","","","","CheckPngFile",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","3","","AnnotattionServiceSuite","","","","GetAllAnotattions",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","4","","AnnotattionServiceSuite","","","","GetAnottationByIDClassic",""
"passed","Tue Oct 22 20:45:29 GMT 2024","Tue Oct 22 20:45:29 GMT 2024","3","","AnnotattionTypeServiceSuite","","","","GetAnottationTypeByIDClassic",""
